,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
52,0.0090532005,0.95056474,0.092528015,0.42020237,0.13853037,0.5923363,0.9949664,0.06463805,0.00016131997,0.003802508,0.68767387,0.029955715,0.7895297,0.93885887,0.13566992,0.870814,0.17682236,0.74987084,0.10968727,0.9467481,0.10919401,0.5259176,0.8116913,0.0126924515,0.96568155,0.77388024,0.040136486,0.30456972,0.20482284,0.037540615,0.9471166,0.99960744,0.75168824,0.0917947,0.004595995,0.78330505,0.95417166,0.639881,0.38633117,0.22083116,0.27719295,0.054902196,0.00020724535,0.4783183,0.53099334,0.99846023,0.8584712,0.19532895,0.9999856,0.9999641,0.18320021,0.009501576,0.34038624,0.0020549,0.6465308,0.86046636,0.032726318,0.1504826,0.009729743,0.7520299,0.82315713,0.26197407,0.4239553,0.91029286,0.2006796,0.003583759,0.99677193,0.9246381,0.25545067,0.7748413,0.94954276,0.14266649,0.26971003,0.5951875,0.83946204,0.2835379,0.55943507,0.9501698,0.03242615,0.9532136,0.99847275,0.20730928,0.023306638,0.67208517,0.07825819,0.97331107,0.85006374,0.14746526,0.75559914,0.00026082993,0.33752927,0.782731,0.94008213,0.6749258,0.91521096,0.30201358,0.7871349,0.5201524,0.024952441,0.2885421,0.0
53,0.48199156,0.5407401,0.9906669,0.6807549,0.26794022,0.976828,0.07557964,0.6134416,0.14425418,0.46216878,0.64101523,0.018721908,0.46407875,0.77768624,0.59498346,0.19153634,0.8624958,0.9255564,0.23761871,0.76284647,0.004357934,0.31440032,0.9214202,0.054184973,0.30854362,0.99979246,0.17089152,0.19883695,0.73062557,0.96077305,0.63804424,0.99734473,0.99101186,0.00040763617,0.90103173,0.8553176,0.37312818,0.24010432,0.8477988,0.88107944,0.0920707,0.26147714,0.9345057,0.9921452,0.39361724,0.649066,0.97141767,0.76063967,0.77247465,0.9997739,0.9924758,0.25550514,0.0016660392,0.31523645,0.52975136,0.38097546,0.0043370724,0.85088193,0.094340384,0.9473152,0.37246174,0.08058977,0.0668695,0.90791184,0.40547937,0.23157659,0.6500628,0.50236154,0.3330957,0.0039941072,0.87389237,0.5267274,0.87955105,0.41854328,0.8107711,0.89962864,0.20482075,0.07848489,0.98545027,0.70050585,0.55507714,0.00033512712,0.59584904,0.4735131,0.95287627,0.3904901,0.044536978,0.0032880306,0.7452204,0.86967695,0.9975527,0.0541068,0.6932409,0.7900647,0.96292114,0.008113742,0.070744395,0.78776896,0.0049078465,0.19333047,0.0
54,0.48251653,0.82035553,0.844622,0.18141672,0.84973013,0.88863444,0.029154092,0.48227003,0.023546338,0.34680578,0.2957222,0.29227751,0.9540075,0.70282066,0.13523558,0.7183237,0.000600785,0.6616618,0.53142816,0.9562683,0.5373394,0.99785006,0.80518425,0.24255323,0.3785448,0.4771681,0.7213714,0.72443473,0.28607243,0.87012124,0.11652091,0.9955639,0.0147174895,0.79357433,0.77605474,0.6089501,0.17065442,0.017566532,0.87602913,0.9031501,0.8543683,0.05586478,0.5987849,0.18078494,0.19476864,0.12968013,0.75858724,0.18956637,0.96368444,0.5022773,0.7245475,0.004124254,0.008298337,0.6995749,0.69821703,0.34486008,0.5512057,0.6923255,0.09457329,0.9999585,0.8711468,0.0126033425,0.031207502,0.6688827,0.3549533,0.13135007,0.7398504,0.81060386,0.026101083,0.27415472,0.2314449,0.080385685,0.62960166,0.8983929,0.66666937,0.019898176,0.625635,0.052494526,0.93000966,0.15300924,0.21778947,0.002635032,0.9611765,0.92304194,0.80134284,0.0787085,0.72821075,0.95227116,0.93482745,0.97939163,0.5372002,0.10292217,0.58981746,0.20978224,0.49639267,0.0023132265,0.0029594898,0.039717227,0.886587,0.45473388,0.0
55,2.7745962e-05,1.9967556e-05,0.5347012,0.79123604,0.9941208,0.38328552,0.40911075,0.6913111,0.44041926,0.97471035,0.0059621334,0.00038582087,0.9951842,0.055204958,0.064647675,0.99995583,0.873526,0.9989819,0.056543797,0.34573835,0.83982426,0.37425286,0.99814546,0.6799116,0.0015095174,0.9873572,0.14439589,0.0033726096,0.005913049,0.9998268,0.036828756,0.15614274,0.26511097,0.8531147,0.96185255,0.95916736,0.88241553,0.19097584,0.0069819093,0.8334904,0.9998021,0.343284,0.98215055,0.010333896,0.0023573935,0.00016528368,0.74141306,0.003638059,0.9998251,2.0325184e-05,0.9210328,0.99999994,0.07385501,0.007875055,0.9994583,0.6188127,0.00023797154,0.16166958,0.88259685,0.0050556064,0.0,0.46604764,0.96926796,0.5138181,1.0,0.90325916,0.98107415,0.95015407,0.25981954,0.7472098,0.7107631,0.63559866,2.1517277e-05,0.99510777,0.099800766,0.9995414,0.36891013,0.86871564,0.999997,0.9999937,0.99999136,0.7010779,0.42749465,0.2614734,0.81754184,0.004512787,0.99936306,1.7881393e-06,0.19757774,0.99999833,0.99989474,0.9941314,0.8815464,0.19682062,0.010523319,0.13771224,0.89270574,0.48838738,0.03266412,0.99993145,0.4484475
56,0.85774696,0.7163021,0.98672295,0.059567302,0.37682927,0.2078017,0.0035714507,0.9224161,0.0051490963,0.7848687,0.84371203,0.6510931,0.09507576,0.25395322,0.89661705,0.9932351,0.0037237406,0.0009781122,0.9009701,0.9648953,0.011078119,0.9269011,0.56832904,0.000279665,0.082018375,0.26903665,0.63024074,0.0016510785,0.81055546,0.98194605,0.0010844767,0.0003566742,0.99999034,0.811695,0.54960907,0.96855104,1.3321638e-05,0.55402166,0.6087149,0.8567561,0.9999535,0.826079,0.2053448,0.2501129,0.9442966,9.0390444e-05,0.9946078,0.99716306,0.9999971,0.95450586,0.96301615,0.8907976,0.22515506,0.5042956,0.9999533,0.9999995,0.77765006,0.9375789,0.16002402,0.7448293,0.0028736293,0.0004580319,0.97688836,0.6731111,0.8844745,0.98380566,0.00015997887,0.00014615059,0.07973215,6.2316656e-05,0.0036503375,0.5061886,0.4214087,0.025143385,0.9968671,0.3147375,0.5973517,0.5255088,0.46337,0.92560565,0.0014407039,0.09951556,0.9994252,0.97440076,0.7713216,0.8987627,0.321837,0.0028692484,1.0,0.6615268,0.33375752,0.0016111732,0.8930621,0.88879734,0.3670308,0.11981246,0.9915985,0.04081425,0.2585591,0.13996387,0.7670883
57,0.99999666,0.68196607,0.99800164,0.99999595,0.4693246,0.7757734,0.9937018,0.0003617108,0.0020470321,0.13899392,0.99588037,0.99999976,0.0013397932,0.6583376,2.682209e-07,0.999495,0.9881505,0.9912731,0.0,3.874302e-07,0.99080557,0.99718237,0.42417642,0.12673682,3.7252903e-06,0.0001065135,0.7181773,0.8663752,0.27453732,0.50501007,0.0,0.97701764,7.1525574e-07,0.0040514767,1.0,0.12628028,0.99373424,0.04367292,0.014577448,0.8556614,7.0005655e-05,0.6779095,0.0,1.0,0.99758816,0.03917986,1.0,0.06365964,0.0,1.0,1.0,2.6613474e-05,0.9707385,1.0,0.73647404,0.22031099,0.963807,1.0,0.63895565,0.9999987,0.0,0.99863344,0.0,0.99999964,1.0,4.9740076e-05,0.9999999,0.19927031,5.155802e-06,0.01094538,1.0,0.0040527284,0.00012421608,0.017073989,0.8455192,0.3344587,0.9999993,0.27096838,0.2536949,0.8183327,0.0020847917,0.8404074,0.07451418,0.013212532,0.9943191,0.5108387,0.9967176,0.00026479363,0.47147596,0.00097081065,0.0048308074,0.85071707,0.48961163,0.9999999,0.09078354,0.19993594,0.0028375387,1.0,0.9902204,0.9745027,0.8783103
58,0.0,0.0,9.23872e-07,0.00029811263,0.19559965,1.0,0.9997928,0.9941853,0.031164497,0.8662751,0.96748173,0.9982519,0.9799576,0.9999999,0.8796968,0.9985906,0.41377512,0.83645415,0.80065376,0.57258874,0.09803873,0.9988672,0.0,0.0,6.2584877e-07,0.27652752,3.1292439e-06,0.013534665,0.99999666,0.99999285,0.5821562,0.29374138,0.0095226765,0.99832094,0.44375327,0.93731904,0.99871475,0.00010064244,0.5643855,0.0005906224,0.22078001,0.9967618,0.9999912,0.0031557977,0.0070587695,0.89064145,0.9989357,0.7399777,0.33684766,0.061614305,0.9999914,0.99999726,0.39458513,1.0,0.14276749,5.6028366e-06,0.9999656,1.0,0.08837664,0.00012376904,0.9999992,0.0,0.8949593,1.0,1.0,0.12625822,0.008005679,0.9985103,0.97848165,0.7215204,0.07475087,5.9604645e-08,0.9999469,0.012142241,9.351969e-05,0.047255337,0.5975579,0.026623607,0.64572525,0.7430332,0.99982846,0.9826473,0.002942413,0.99984014,8.940697e-08,3.6656857e-06,0.37868324,0.99998045,0.99999547,1.0,0.299175,0.8317234,0.022721052,0.98863614,1.0,0.9762774,0.0,0.45582405,0.24214596,0.0,0.9996854
59,0.10599762,0.46946573,0.9910611,0.6238539,0.59097815,0.9289439,0.8801935,0.3011278,0.26879543,0.6147166,0.9643222,0.75287324,0.42371055,0.96619916,0.87586105,0.013518184,0.06397256,0.73793995,0.70727587,0.019822061,0.586804,0.7301541,0.99993414,0.15557015,0.46182716,0.45541856,0.98710537,0.0025033057,0.1601859,0.82464504,0.67550147,0.69295716,0.98953944,0.8280934,0.21690717,0.7514533,0.3558767,0.0037283897,0.110869825,0.023683399,0.79573435,0.36531612,0.8638751,0.022080034,0.9720627,0.7122055,0.55639607,0.40761557,3.2782555e-07,0.5437392,0.19477561,0.9996305,0.5160085,0.5891907,0.16816321,0.19013688,0.0160487,0.4060624,0.9830549,0.58449805,0.20331183,0.006531,0.018174738,0.061352283,0.5085104,0.038203925,0.9533991,0.8864704,0.0,0.005908996,0.48039103,0.0043441355,0.23238742,0.9178849,0.3638707,0.29068488,0.083758146,0.2768156,0.8115759,0.30939484,0.0901092,0.107105434,0.3287894,0.9859005,0.050352484,0.1809178,0.51029485,0.013325393,0.5288215,0.0037424564,0.48422363,0.35629243,0.03287226,0.40550387,0.7559134,0.061302483,0.6519925,0.4636738,0.8761296,0.63178486,0.0
60,0.9952486,0.37283474,0.021946609,0.10224497,0.087278426,0.05006504,0.3385647,0.98821807,0.027341574,0.009079337,0.28948516,0.20116425,0.99954104,0.29431605,0.9191947,0.9686722,0.87552375,0.16739863,0.0012850463,0.11560649,0.7601042,0.10843381,0.070949286,0.035771072,0.42407677,0.3574125,0.43520325,0.5173177,0.5615982,0.3188225,0.9325577,0.0029743016,0.9463022,0.07499203,0.93666625,0.16588613,0.04778382,0.2505599,0.08727905,0.38717994,0.81251925,0.76928985,0.49495536,0.99992025,0.089811355,0.013255954,0.82618445,0.787022,0.40802598,0.3082649,0.09651679,0.6656076,0.97750735,0.6691803,5.105138e-05,0.86404765,0.38133782,0.4788073,0.02117607,0.7451725,0.0051782727,0.00921163,0.70314544,0.8195405,0.16483149,0.049360305,0.41906092,0.0055800974,0.37912253,0.047389954,0.79552233,0.5587649,0.8380491,0.9408082,0.049061358,0.9856727,0.38846684,0.69293207,0.48582315,0.749356,0.9675014,0.7837932,0.15614179,0.4640044,0.97879815,0.68789744,0.030073047,0.7968847,0.9986383,0.23080727,0.82893103,0.9809965,0.9985263,0.8459575,0.6869982,0.7766713,0.59647095,0.26203454,0.56759363,0.18687817,0.082365036
61,0.0,0.0011085272,1.0,1.0,1.0,0.0,1.0,0.9999758,1.7881393e-07,0.44309574,0.0,0.3393618,8.612871e-06,0.27563423,0.009068191,0.0,0.0,1.0,1.7881393e-07,1.0,0.99934965,0.99985844,1.0,0.999967,0.75658417,1.0,0.9999467,0.9999999,0.1605193,0.0,0.13135892,0.65088326,0.9999355,8.046627e-07,0.0,1.0,8.940697e-08,2.4735928e-06,5.364418e-06,1.0,1.0,0.90033627,0.0,0.7060002,0.0,0.0,0.9999999,0.0,0.0,1.0,0.9999999,1.1056662e-05,0.99998516,1.0,0.8659426,1.0,0.90437686,0.0,0.023851871,0.9989853,0.0,0.9999966,0.0,1.0,1.1920929e-07,1.0,0.0,1.0,0.87446046,0.9998594,0.33552355,0.99668366,0.0,0.9868462,0.07811749,0.0,0.0,0.00019264221,0.0,1.0,0.9999999,0.744999,0.012144446,1.0,0.21188423,1.013279e-06,1.0,0.07991627,0.0,0.9971199,1.0,0.0,1.0,0.64533114,0.0001142025,1.0,1.0,0.9998996,1.6391277e-06,0.98351073,0.96079516
62,0.16574866,0.17553613,0.93154883,0.09578046,0.050676525,0.355089,0.7396249,0.3784745,0.09779781,0.63669676,0.5997308,0.7132112,0.2234661,0.8038912,0.23290095,0.6672566,0.87503093,0.7138032,0.3532241,0.05393493,0.006638527,0.039144695,0.4701219,0.70217735,0.83163595,0.43084198,0.56990284,0.02292487,0.0075775683,0.9858346,0.99743617,0.9958531,0.0020342767,0.37378564,0.35201824,0.0014800131,0.0370135,0.95771956,0.23960298,0.811311,0.7298894,0.483416,0.54287666,0.99999535,0.11640969,0.503578,0.007936299,0.62169224,0.86641085,0.4170914,0.9100698,0.44432735,0.8733326,0.6490632,0.7068605,0.0022118688,0.008876622,0.7343952,0.02816081,0.39241415,0.88573146,0.27800795,0.8159014,0.022966236,0.25130463,0.9360283,0.9909356,0.21197024,0.006918192,0.09977341,0.9950918,0.97355735,0.24525315,0.7525836,0.97564447,0.59911895,0.974373,0.95607835,0.0312981,0.95008886,0.078694075,0.021404743,0.22794643,0.4771275,0.87525773,0.00533852,0.008682698,0.99547607,0.53025633,0.78784204,0.86021304,0.9999949,0.08167592,1.0639429e-05,0.0006645322,0.115002036,0.53071105,0.718074,0.95640826,0.96753997,0.810307
63,0.40470397,0.7765621,0.3141415,0.41094133,0.849447,0.97061825,0.00090792775,0.23973724,0.99962586,0.92257154,0.56882083,0.056146175,0.02387616,0.6812833,0.2557912,0.8705481,0.98181033,0.052365422,0.07068184,0.02092585,0.001236707,0.005835384,0.57876986,0.97207767,0.89184093,0.35141712,0.971964,0.70914507,0.0047718287,0.7875615,0.8412096,0.77468413,0.421187,0.03661731,0.30273074,0.038464785,0.19436541,0.29855472,0.0036014318,0.7715297,0.9565419,0.45602936,0.0016200542,0.27652726,0.4495847,0.88056934,0.3846295,0.6006201,0.7537967,0.8219174,0.34051603,0.2569893,0.00639081,0.6678308,0.10074183,0.51463354,0.30910617,0.5075641,0.40721086,0.36344475,0.25587222,0.52528256,0.98405445,0.23992804,0.8208867,0.5987484,0.63005805,0.82097054,0.73271835,0.979653,0.15420851,0.8301877,0.07541412,0.30610633,0.033206195,0.5950001,0.6732657,0.73792255,0.63864464,0.42945522,0.0004762411,0.396275,0.30803627,0.6474259,0.71635807,0.039364547,0.33851734,0.5929059,0.6227053,0.70641357,0.9774658,0.0086348355,0.22334051,0.9375881,0.0005774796,0.0030307472,0.90665305,0.35121822,0.3505934,0.925691,0.0
64,0.08956233,0.99391437,0.2915685,0.36461166,0.9902943,0.82555926,0.11691621,0.0368461,0.44982144,0.95115876,0.6035161,0.2716334,0.086642265,0.99221396,0.13599297,0.97038484,0.18170041,0.17327258,0.44885343,0.34935868,0.031834453,0.93093276,0.40609312,0.08403692,0.04574567,0.10577649,0.7513881,0.23881534,0.23667777,0.024379373,0.10888788,0.52100843,0.18872362,0.0055969656,0.23010871,0.6919805,0.8695906,0.2645266,0.9507818,0.62151366,0.73322964,0.18467548,0.45553085,0.95758605,0.54556906,0.40771407,0.46365175,0.28739145,0.3925118,0.39806342,0.95918095,0.17017186,0.041323632,0.82259786,0.77751666,0.36522087,0.21283999,0.7943214,0.34798568,0.46064323,0.20483896,0.21968067,0.27147186,0.04702568,0.003998965,0.40219414,0.978096,0.105814815,0.058326364,0.6166334,0.56129223,0.9839468,0.73996055,0.35440522,0.9408049,0.9505228,0.0041393638,0.48995107,0.24837464,0.16084257,0.21225101,0.42981386,0.74535716,0.603224,0.025950432,0.8048267,0.045717627,0.0016847849,0.9700482,0.2580946,0.5145664,0.006026387,0.06889951,0.7291136,0.48553613,0.7201946,0.25830793,0.000372231,0.51803094,0.77824533,0.0
65,0.84337425,0.9947108,0.62480104,1.0,1.0,0.99999607,0.0,0.0,0.55357563,0.98278815,5.275011e-06,1.1920929e-07,0.0030097663,0.4442085,0.9999921,0.07652062,1.0,2.861023e-06,1.0,0.9999982,0.0,0.8843833,0.000656873,0.9999985,1.0,0.3889476,1.0,0.0,1.0,0.0,0.27872717,0.088094324,1.0,0.0,0.0,0.00013175607,0.9999979,1.0,0.0,0.9918421,0.9668831,0.0,1.2516975e-06,2.9802322e-08,1.0,0.7976178,0.99999994,0.9927398,0.0,1.0,0.4307614,0.15602878,0.93500865,0.88536155,1.0,0.0,0.9946514,0.99997056,0.0,0.0,0.8563538,0.097035706,0.0,0.0,6.0468912e-05,0.9996382,0.61862785,1.0,5.066395e-07,1.0,0.8407692,0.99426603,1.0,0.0,1.2725592e-05,1.0,1.0,0.00017866492,0.00036156178,8.6426735e-07,0.9999989,0.0,0.60226667,0.0,0.0,0.70367056,0.99665815,0.61973184,0.059055984,0.0,0.0,0.93587315,5.275011e-06,0.060799837,0.9970833,0.51628363,0.24797946,1.0,0.0,0.0,0.79489267
66,0.93178844,0.0002823472,0.9938978,2.95043e-06,0.010299921,0.8113597,0.98898286,0.17816755,6.854534e-07,0.2043137,0.67845,0.09336668,0.9981747,0.8723594,0.054693878,0.99987257,0.8460703,0.019049108,0.5070168,0.57578045,0.3859827,0.17843175,0.98276675,0.43588054,0.006186396,0.510945,0.019915134,0.27184165,0.14842689,0.0,0.0010881126,1.0,0.9988658,0.17037812,0.8530921,0.021365643,0.5008539,0.19121167,0.4948763,0.004823178,0.43422404,0.10037264,0.021711856,0.13985837,0.07018545,0.27177876,0.99576515,0.9217274,0.99985296,0.066509455,0.0138884485,0.0019604862,0.3543191,0.7278645,0.9835606,0.978948,0.83355474,0.03878519,0.0014598668,0.3577308,0.009758443,0.9999929,0.005345583,0.99973273,0.13713512,0.13800171,0.0011883378,0.99858373,0.999372,0.008731991,0.4080137,0.9618594,0.887745,0.66124284,0.6808185,0.25754958,0.6250341,0.16901052,0.043376863,0.010005295,0.72494817,0.97247005,0.922324,0.26063687,0.9114678,0.9538176,0.0031024814,0.66382384,0.84717375,0.97158694,0.958425,0.20352277,0.002566278,0.036341608,0.0016346574,0.85492235,0.5201973,0.03981802,0.030995071,0.019506842,0.3015095
67,0.14613035,0.7262966,0.24158436,0.1749025,0.0030407906,0.0043391883,0.95819515,0.056414455,0.00068950653,0.21763572,0.8060572,0.067209184,0.33798218,0.2664072,0.7464814,0.6439087,0.9527235,0.9139916,0.72614455,0.8215008,0.30747294,0.7999183,0.4048353,0.7569115,0.7208368,0.56743276,0.053227365,0.9994759,0.85614705,0.40449232,0.93667793,0.7111851,0.1929946,0.8095242,0.24711207,0.7371104,0.7167315,0.7140695,0.8883195,0.99991405,0.39122564,0.016318142,0.4987247,0.2188139,0.8904418,0.78120124,0.9418386,0.5496286,0.64192927,0.6244262,0.9980813,0.94517636,0.12870204,0.39144588,0.79127145,0.97586846,0.12264514,0.58335924,0.0020724535,0.042553097,0.62004566,0.97975934,0.45066652,0.032418907,0.67192745,0.11116612,0.385287,0.89635915,0.87559605,0.86678636,0.1790424,0.6950088,0.99819624,0.24966335,0.4159048,0.30235237,0.015330702,0.8959447,0.085580945,0.39597562,0.923947,0.25035483,0.8373822,0.075865746,0.39496103,0.614277,0.45504975,0.44180742,0.8185115,0.015620202,0.69125456,0.26070318,0.068475306,0.07563782,0.8991513,0.092059076,0.8243054,0.43518528,0.89493823,0.6009877,0.0
68,0.99960166,0.35062099,0.9998934,0.029785782,0.99993056,0.005050212,0.9059808,0.02643311,0.9689485,0.2619778,0.99182487,0.9600928,0.5469433,0.1805382,0.00021874905,0.79581386,0.92202675,0.8074778,0.33919764,0.9999295,0.98544717,0.88173753,0.97364485,0.13709635,0.995913,0.99868894,0.88939524,0.0018208623,0.00028133392,0.9520973,0.0017862916,0.9662433,0.0684751,0.026480258,0.9198377,0.06009084,0.49820098,0.92843074,0.05321732,0.6031904,0.013124317,0.06942004,0.9039273,0.014920503,0.88783664,0.4744995,0.46835923,0.6285238,0.3087864,0.19260633,0.092886984,0.09417465,0.06594223,0.8711098,0.2821769,0.008155495,0.78406656,0.5027448,0.8032044,0.18294647,0.0,0.054416597,0.6515727,0.97250843,0.7430165,0.05936861,0.9396703,0.16642204,0.57869565,0.594919,0.930048,0.9022063,0.968578,0.99148285,0.57233727,0.4123003,0.5224509,0.98433757,0.9186038,0.60365504,0.95302284,0.8773126,0.20286852,0.98843414,0.17547482,0.8637258,0.004703194,0.7664826,0.03021437,0.9932591,0.30820093,0.9976825,0.8942685,0.76764584,0.93384326,0.9438045,0.3284076,0.8925097,0.99725485,0.99923956,0.11615324
69,0.4748812,0.6891253,0.24015486,0.1483354,0.0768272,0.0002487898,0.9999602,0.9988636,0.05984074,0.47142208,0.9502093,0.30351776,0.9999901,0.9554846,0.49348608,0.46729153,1.3709068e-05,0.73158556,0.9760341,0.0053848624,0.009685457,0.07794577,0.95490503,0.98450005,0.99020696,0.8606753,0.3752479,0.21525744,0.57980716,0.275674,0.9998906,0.40194723,0.6939026,0.6637611,0.04639691,2.0861626e-07,0.73482466,0.054493427,0.99580014,3.054738e-05,0.045938075,0.14425606,0.7321529,0.13738292,0.996492,0.001160711,0.17713141,0.19540644,0.005038053,0.87526906,0.33501944,0.8952484,0.14286241,0.8000199,0.98331845,0.3570693,0.9769566,0.8323556,0.9346486,0.08916548,0.481236,0.04698831,0.03666091,0.9662162,0.04372418,0.98257387,0.27913547,0.9506823,3.1471252e-05,0.09643111,0.35208473,0.1994307,0.07967943,0.9755689,0.7220477,0.20202813,0.2662313,0.00081792474,0.5233967,0.98502374,0.521227,0.9049566,0.5619665,0.05839312,0.9690043,0.9272321,0.00238055,0.427159,0.9415824,0.010529399,0.9044715,0.0006159842,0.011707395,0.3355857,0.6697133,0.119413644,0.99950135,0.54843,0.5875484,0.767097,0.3288532
70,0.71625096,0.022628874,0.056305647,0.65013087,0.6106749,0.1564456,0.025150478,0.9943565,0.053759277,0.88174427,0.58160704,0.7874626,0.0926162,0.059240073,0.034503907,0.9999994,0.47761038,0.78801405,0.7027707,0.68802893,0.95416474,0.9971927,0.70184946,0.9780096,0.16680428,0.9497316,0.6056095,0.020621032,0.94784427,0.8493789,0.077697694,0.0008367896,0.21243489,0.54198486,0.70530593,0.6692525,0.9958033,0.27371168,0.6011735,0.022979945,0.105074555,0.17805943,0.12296197,0.5991748,0.85879105,0.24022079,0.47016394,0.37835947,0.43225336,0.31591064,0.99551225,0.46424383,0.7122693,0.007679403,0.47729763,0.5697419,0.0049400926,0.22211763,0.6443441,0.37373477,0.021954268,0.9447407,0.6934482,0.49770686,0.17810091,0.99134314,0.99738383,0.0059534907,0.49208918,0.43183455,0.8159518,0.0054947734,0.9418413,0.0859445,0.38813415,0.017763436,0.020960033,0.2127975,0.042791277,0.76030684,0.1900861,0.47970822,0.0006174445,0.69365716,0.9683752,0.48046517,0.18043768,0.7204621,0.14295915,0.0006020963,0.35715973,0.7226519,0.801981,0.6046196,0.22962579,0.9799967,0.42039275,0.5043739,0.6052038,0.08127117,0.0
71,0.99004626,0.97761774,0.78444535,0.9540336,0.027641356,0.8468764,0.055465043,0.38778737,0.017991573,0.16097724,0.102971464,0.00026145577,0.14344093,0.90752375,0.9525815,0.3028676,0.028888524,0.012839794,0.9278189,0.17540088,0.108436316,0.27992842,0.9723631,0.7316874,0.045162708,0.97881955,0.7542638,0.8962358,0.04479322,0.8568425,0.2755708,0.7532537,0.9792172,0.82262146,0.8635113,0.51985717,0.7693811,0.069660395,0.18470547,0.010029167,0.1172795,0.6759212,0.36726463,0.00699234,0.79896337,0.8016857,0.6698651,0.72432435,0.43295774,0.009478182,0.813982,0.32269037,0.045466125,0.9723748,0.36221725,0.8314003,0.321477,0.4770356,0.74053943,0.3698774,0.59172356,0.009012878,0.2633099,0.7739364,0.561595,0.5247661,0.30001158,0.0875262,0.5036897,0.044721186,0.06298819,0.15096185,0.5556148,0.6440134,0.6579841,0.69245636,0.6992471,0.0010384619,0.03780794,0.21353728,0.20787951,0.09874782,0.36690116,0.69449997,0.7933352,0.028857201,0.24222776,0.20437679,0.8021852,4.246831e-05,0.9675839,0.99599415,0.57015455,0.2501881,0.44507635,0.0148281455,0.5713824,0.36221606,0.09235546,0.3426658,0.0
72,5.567074e-05,0.32467794,0.9945,0.21000475,0.4337762,0.017247528,0.52941924,0.007986218,0.15478793,0.20378533,0.08012259,0.99918485,0.9764215,0.966141,0.006141454,0.9999161,0.7327694,0.9939779,0.0054167807,0.8876791,0.16642496,0.9288089,0.502965,0.97717327,0.8428633,0.06814951,0.832192,0.005055636,0.28760743,0.9958822,0.010786176,0.9782392,0.59925884,0.48341057,0.07827547,0.9401344,0.42352876,0.019687802,0.9990762,0.43163595,0.8284813,0.0015234351,0.17784426,0.05591196,0.35524577,0.45156986,0.24218592,0.159628,0.17761293,0.1138975,0.011347562,0.90632224,0.6787652,0.88981175,0.966035,0.322326,0.5870992,0.8700875,0.30091527,0.8758026,0.008180082,0.9346199,0.1083712,0.13735023,0.19399452,0.44599777,0.55364144,0.8138436,0.2863937,0.00855419,0.2394298,0.2171385,0.23318103,0.18642497,0.6105143,0.050716758,0.5203889,9.775162e-06,0.15924767,0.24461856,0.5549861,0.9960662,0.3809292,0.0013261139,0.9249687,0.09819442,0.28475958,0.19660577,0.27034843,0.97682023,0.9994428,0.34073582,0.06438282,0.30344552,0.79765517,0.2418825,0.9572315,0.99158126,0.22231677,0.776484,0.0
73,0.15370601,0.92858577,0.9616598,0.4439124,0.027662069,0.37420273,0.33974713,0.0763956,0.8437969,0.05432713,0.15434054,0.08544409,0.9943788,0.6322157,0.48072156,0.9169842,0.6065983,0.24023682,0.214654,0.54207134,0.9343072,0.8710151,0.98752016,0.565243,0.012047946,0.033515632,0.99962926,0.95540035,0.039860934,0.094308496,0.13922995,0.99988854,0.54998183,0.9999975,0.58703053,0.77410185,0.19556794,0.7693932,0.5042061,0.036536247,0.011669993,0.086447984,0.22646433,0.41941288,0.9993907,0.9830859,0.10607135,0.33845228,0.024630487,0.6628515,0.9655518,0.0017558336,0.16785732,0.015503436,0.43355435,0.48303145,0.598147,0.68324333,0.5833347,0.001930058,0.04815471,0.24808618,0.00040352345,0.03697464,0.5194772,0.9927858,0.5933487,0.070550054,0.9971851,0.46655905,0.88438094,0.5706927,0.23998246,0.8992187,0.76908207,0.03136927,0.88638055,0.019414365,0.71327347,0.95368207,0.31339023,0.5416964,0.6907163,0.034873188,0.57683635,0.080485344,0.02872029,0.020099878,0.48417535,0.06052673,0.25363517,0.033004135,0.92902505,0.36645842,0.8261826,0.6858747,0.9999988,0.2409296,0.2225138,0.835547,5.9604645e-07
